INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21216312, 'Rosï¿½rio', 'Mourinho', 'Castelo Branco    Sertã    Cernache do Bonjardim    3 283     7 206', 'Procurador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (17162121, 'Miriam', 'Saraiva', 'Leiria    Leiria    Pousos    7 325     1 579', 'Guia turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12971171, 'Daniel', 'Sotomayor', 'Lisboa    Oeiras    Algés    19 540     192', 'Analista de investimentos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15222131, 'Calebe', 'Milheirão', 'Viana do castelo    Melgaço    Paços    379    480', 'Polícia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15631316, 'Cesï¿½ria', 'Campos', 'Braga    Vila Verde    Portela das Cabras    256    234', 'Carpinteiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (34225619, 'Rebeca', 'Quinta', 'Faro    S. Brás de Alportel    S. Brás de Alportel    10 032     15 005', 'Canalizador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51247122, 'Fabï¿½ola', 'Lara', 'Braga    Barcelos    Feitos    534    525', 'Fotógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21496111, 'Orlando', 'Pamplona', 'Évora    Évora    Torre de Coelheiros    817    22 623', 'Técnico administrativo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13941472, 'Eliana', 'Batata', 'Castelo Branco    Covilhã    Sobral de S. Miguel    686    2 237', 'Investigador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (39367211, 'Olga', 'Bentes', 'Braga    Póvoa de Lanhoso (N. S. do Amparo)    Póvoa de Lanhoso (N. S. do Amparo)    4 602     562', 'Esteticista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13315231, 'Emanuel', 'Cedraz', 'Castelo Branco    Penamacôr    Salvador    589    1 021', 'Médico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (76912334, 'Arlete', 'Candeias', 'Bragança    Mogadouro    Azinhoso    378    3 071', 'Freelancer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14782233, 'Gerson', 'Souto', 'Viseu    Sernancelhe    Paradela    151    580', 'Guarda prisional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31119513, 'Wilian', 'Ribeiro', 'Lisboa    Torres Vedras    Outeiro da Cabeça    932    702', 'Pedreiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (27211111, 'Augusta', 'Noronha', 'Viseu    Nelas    Carvalhal Redondo    1 066     791', 'Empregado de mesa');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (92117683, 'Adelino', 'Moura', 'Lisboa    Alenquer    Abrigada    3 416     3 923', 'Diretor de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (19111334, 'Belmiro', 'Castro', 'Braga    Guimarães    Aldão    918    191', 'Contabilista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61831127, 'Florbela', 'Sousa', 'Lisboa    Amadora    S. Brás    20 695     512', 'Comercial / vendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11411332, 'Valdemiro', 'Valentim', 'Porto    Baião    Viariz    602    520', 'Freelancer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (44628721, 'Roberto', 'Varela', 'Porto    Vila do Conde    Retorta    1 022     379', 'Rececionista de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (58728111, 'Telma', 'Vasconcellos', 'Açores    Ponta Delgada    Arrifes    6 941     2 527', 'Engenheiro civil');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (26631293, 'Isolina', 'Paiva', 'Viana do castelo    Arcos de Valdevez    Carralcova    132    1 029', 'Educador social');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (86223112, 'Sidï¿½nio', 'Furquim', 'Viseu    Tondela    Parada de Gonta    812    712', 'Tradutor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (17313429, 'Silvano', 'Palma', 'Setúbal    Alcácer do Sal    Sta. Susana    501    16 644', 'Auxiliar de ação direta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14626673, 'Tibï¿½rcio', 'Orriça', 'Braga    Guimarães    Conde    1 437     155', 'Pescador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11123115, 'Joï¿½o', 'Valgueiro', 'Porto    Paços de Ferreira    Eiriz    2 123     486', 'Bombeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21121812, 'Bruna', 'Camargo', 'Bragança    Mogadouro    Vale de Porco    158    1 586', 'Carpinteiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (95954242, 'Cleusa', 'Faia', 'Beja    Odemira    Odemira (Sta. Maria)    2 580     8 466', 'Economista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11244518, 'Horï¿½cio', 'Maciel', 'Santarem    Santarem    Almoster    1 827     4 084', 'Pedreiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11417155, 'Luana', 'Valle', 'Castelo Branco    Sertã    Carvalhal    613    984', 'Serralheiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14463752, 'Osvaldo', 'Torres', 'Vila Real    Montalegre    Vila da Ponte    255    1 073', 'Serralheiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11191713, 'Sidï¿½nio', 'Martinho', 'Porto    Matosinhos    Sta. Cruz do Bispo    6 108     375', 'Farmacêutico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (56262823, 'Valquï¿½ria', 'Grilo', 'Bragança    Miranda do Douro    Paradela    165    1 384', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (19319361, 'Afonso', 'Feitosa', 'Aveiro    Arouca    Tropeço    1 297     940', 'Empreendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (33211472, 'Helga', 'Milheirão', 'Braga    Póvoa de Lanhoso (N. S. do Amparo)    Águas Santas    386    274', 'Rececionista de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (37228231, 'Clara', 'Simão', 'Leiria    Leiria    Marrazes    20 444     1 890', 'Diretor de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61355821, 'Hirondina', 'Escobar', 'Castelo Branco    Covilhã    Covilhã (Conceição)    7 563     400', 'Engenheiro agrónomo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (28571291, 'Rï¿½bia', 'Queiroga', 'Braga    Barcelos    Perelhal    1 603     734', 'Investigador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16291224, 'Valentino', 'Cedraz', 'Braga    Vila Nova de Famalicão    Lemanhe    1 427     267', 'Pescador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18141687, 'Jorge', 'Pallos', 'Bragança    Mogadouro    Castro Vicente    420    3 376', 'Pintor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16182211, 'Levi', 'Damascena', 'Vila Real    Mesão Frio    Cidadelhe    207    255', 'Biólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25111111, 'ï¿½ris', 'Coimbra', 'Guarda    Guarda    Vale de Estrela    418    1 295', 'Fisioterapeuta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (76265221, 'Herculano', 'Rosmaninho', 'Guarda    Sabugal    Ruvina    127    701', 'Economista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (78171192, 'Lï¿½via', 'Pedrozo', 'Guarda    Mêda    Prova    204    1 407', 'Gestor de produto');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21345355, 'Januï¿½rio', 'Mayor', 'Bragança    Vila Flor    Benlhevai    214    1 234', 'Músico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (82115316, 'Nataniel', 'Setúbal', 'Lisboa    Sintra    Queluz    27 910     293', 'Esteticista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (24367113, 'Gerson', 'Travassos', 'Viana do castelo    Ponte da Barca    Vade (S. Tomé)    272    145', 'Babysitter');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (36621111, 'Yolanda', 'Landim', 'Coimbra    Arganil    Moura da Serra    168    1 195', 'Técnico de manutenção');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11338218, 'Edmar', 'Conceição', 'Viana do castelo    Paredes de Coura    Ferreira    479    1 001', 'Animador turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12113183, 'Lucas', 'Pederneiras', 'Braga    Terras de Bouro Moimenta    803    305', 'Rececionista de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (82152286, 'Leda', 'Cruz', 'Porto    Paços de Ferreira    Carvalhosa    4 257     597', 'Estafeta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (91411372, 'Cï¿½ndido', 'Homem', 'Porto    Amarante    Gouveia (S. Simão)    740    1 279', 'Eletricista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15141113, 'Yolanda', 'Bonilha', 'Braga    Barcelos    Pousa    2 290     613', 'Gestor de transportes');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (28111829, 'Delfina', 'Macedo', 'Guarda    Sabugal    Rapoula do Côa    249    787', 'Designer gráfico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32333391, 'Felicidade', 'Henriques', 'Vila Real    Vila Real    Parada de Cunhos    1 789     703', 'Médico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (33115616, 'Clï¿½ber', 'Pires', 'Coimbra    Tábua    Mouronho    984    2 402', 'Solicitador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (77514111, 'Alexandrina', 'Quesado', 'Leiria    Caldas da Rainha    Tornada    3 150     1 982', 'Técnico de análises clínicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (64523636, 'Lisandro', 'Anhaia', 'Porto    Marco de Canaveses    S. Lourenço do Douro    951    394', 'Personal trainer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41251343, 'Ilï¿½dio', 'Cascais', 'Viana do castelo    Ponte de Lima    Sta. Comba    680    166', 'Web designer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (58121971, 'Tito', 'Maciel', 'Évora    Évora    Bacelo    8 297     1 325', 'Analista de dados');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13134324, 'Barnabï¿½', 'Lira', 'Leiria    Ansião    Ansião    2 549     2 032', 'Analista de dados');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61111264, 'Heitor', 'Vilariça', 'Braga    Póvoa de Lanhoso (N. S. do Amparo)    S. João de Rei    435    552', 'Especialista em inteligência artificial');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (26211143, 'Xavier', 'Bulhões', 'Braga    Póvoa de Lanhoso (N. S. do Amparo)    Fonte Arcada    1 362     560', 'Maquinista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (49151932, 'Cï¿½cero', 'Nazário', 'Santarem    Abrantes    Fontes    819    2 848', 'Serralheiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31131116, 'Leandra', 'Torquato', 'Lisboa    Mafra    S. Miguel de Alcainça    1 170     692', 'Militar');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13443114, 'Dï¿½lio', 'Bulhosa', 'Santarem    Almeirim    Almeirim    11 607     6 904', 'Economista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (29356811, 'Florinda', 'Neves', 'Viseu    Viseu    Cavernães    1 471     1 413', 'Estafeta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23317951, 'Andrï¿½', 'Lima', 'Bragança    Freixo de Espada à Cinta    Poiares    507    4 064', 'Gestor de transportes');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (78124321, 'Barnabï¿½', 'Chamusca', 'Aveiro    Aveiro    Glória    9 917     680', 'Cozinheiro / chef');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (54724116, 'Valdir', 'Corte-Real', 'Porto    Lousada    Vilar do Torno e Alentém    1 447     457', 'Operador logístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61621822, 'ï¿½urea', 'Osório', 'Porto    Porto    Cedofeita    24 784     266', 'Investigador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (33751161, 'Perceu', 'Gil', 'Guarda    Sabugal    Vila do Touro    299    2 246', 'Explicador / tutor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11111937, 'Nataniel', 'Gaspar', 'Vila Real    Murça    Noura    647    1 406', 'Gestor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32312419, 'Milene', 'Cidreira', 'Santarem    Ourém    Gondemaria    1 280     779', 'Rececionista de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14113483, 'Dï¿½rio', 'Capucho', 'Bragança    Mirandela    Vale de Salgueiro    422    1 520', 'Contabilista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41113511, 'Cloe', 'Keil', 'Aveiro    Sta. Maria da Feira    Caldas de S. Jorge    2 728     470', 'Programador / Desenvolvedor de software');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (49194214, 'Honï¿½ria', 'Vilela', 'Santarem    Torres Novas    Alcorochel    880    854', 'Assistente social');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (72751214, 'Lino', 'Noguera', 'Lisboa    Lisboa    Prazeres    8 492     148', 'Gestor de projetos IT');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (29717193, 'Daniela', 'Osorio', 'Braga    Barcelos    Tregosa    695    505', 'Explicador / tutor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21385798, 'Ricardina', 'Serpa', 'Vila Real    Vila Pouca de Aguiar    Sabroso de Aguiar    708    1 207', 'Advogado');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (81251238, 'Ercï¿½lia', 'Pinho', 'Viseu    Oliveira de Frades    Varzielas    434    1 124', 'Engenheiro químico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51138229, 'Estevï¿½o', 'Muxagata', 'Vila Real    Montalegre    Venda Nova    401    797', 'Assistente social');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (57174211, 'Vieira', 'Bezerra', 'Bragança    Vinhais    Penhas Juntas    265    2 755', 'Técnico administrativo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (24138135, 'Albina', 'Coitinho', 'Coimbra    Pampilhosa da Serra    Machio    146    1 498', 'Procurador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (98233663, 'Abigail', 'Caiado', 'Porto    Baião    Baião (Sta. Leocádia)    641    456', 'Funcionário público');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (75631113, 'Esmeralda', 'Picão', 'Viana do castelo    Paredes de Coura    Paredes de Coura    1 495     309', 'Enfermeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (49832112, 'Yuri', 'Orriça', 'Porto    Vila do Conde    Arcos    869    539', 'Videógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (26159221, 'Yuri', 'Gonçalves', 'Coimbra    Montemor-o-Velho    Santo Varão    1 502     1 187', 'Jornalista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12139458, 'Neusa', 'Moutinho', 'Viseu    Viseu    Viseu (Coração de Jesus)    8 716     227', 'Técnico de radiologia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12113121, 'Ladislau', 'Carrilho', 'Santarem    Santarem    Alcanhões    1 615     1 144', 'Polícia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (93139841, 'Ari', 'Freiria', 'Bragança    Bragança    Milhão    205    2 821', 'Contabilista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (65231121, 'Mavilde', 'Moreira', 'Braga    Vila Nova de Famalicão    Jesufrei    666    285', 'Programador / Desenvolvedor de software');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32972191, 'Sandra', 'Barroqueiro', 'Beja    Aljustrel    Messejana    1 112     11 316', 'Programador / Desenvolvedor de software');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18111414, 'Natalina', 'Miranda', 'Açores    Povoação    Ribeira Quente    798    988', 'Especialista em marketing digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25175163, 'Calebe', 'Bairros', 'Évora    Mourão    Luz    373    5 090', 'Soldador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31181372, 'Hernï¿½ni', 'Hipólito', 'Bragança    Macedo de Cavaleiros    Vilar do Monte    142    623', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (53411211, 'Clemente', 'Gago', 'Madeira    Câmara de Lobos    Curral das Freiras    1 673     2 507', 'Serralheiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21144428, 'Tï¿½nia', 'Parafita', 'Bragança    Macedo de Cavaleiros    Lamas de Podence    287    871', 'Enfermeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (63141387, 'Elza', 'Goes', 'Vila Real    Chaves    Moreiras    308    924', 'Pintor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (37421691, 'Mariete', 'Baldaia', 'Santarem    Alcanena    Louriceira    611    1 278', 'Pescador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51521434, 'Altino', 'Henriques', 'Braga    Fafe    Seidões    621    334', 'Gestor de projetos IT');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11751131, 'Cassandra', 'Taveiros', 'Açores    Ribeira Grande    Sta. Bárbara    1 271     1 273', 'Analista de investimentos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11581275, 'Herculano', 'Simão', 'Braga    Barcelos    Grimancelos    861    325', 'Influenciador digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31119521, 'Aida', 'Terra', 'Coimbra    Penacova    Figueira de Lorvão    2 840     2 832', 'Auditor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22452212, 'Cinira', 'Milheiro', 'Leiria    Porto de Mós    Pedreiras    2 655     1 128', 'Animador turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15271535, 'Anaï¿½sa', 'Ventura', 'Aveiro    Anadia    Mogofores    875    232', 'Fotógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (71252163, 'Anabela', 'Lopes', 'Braga    Vila Nova de Famalicão    Mouquim    1 403     413', 'Jornalista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (34125627, 'Silva', 'Carromeu', 'Bragança    Miranda do Douro    Duas Igrejas    744    4 926', 'Comercial / vendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14131581, 'Elaine', 'Marinho', 'Guarda    Almeida    Nave de Haver    504    4 114', 'Enfermeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13212379, 'Tabita', 'Menezes', 'Aveiro    Vagos    Ponte de Vagos    1 706     622', 'Gestor de projetos IT');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (19494163, 'Marina', 'Bairros', 'Porto    Vila do Conde    Aveleda    1 479     351', 'Auxiliar de ação direta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (84322181, 'Raul', 'Andrade', 'Viseu    Mangualde    Espinho    1 226     1 531', 'Jornalista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (53982131, 'Thays/Taï¿½s', 'Avellar', 'Setúbal    Montijo    Pinhal Novo    20 993     5 584', 'Barman');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21163237, 'Dulce', 'Setúbal', 'Bragança    Vinhais    Travanca    119    1 166', 'Influenciador digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (24212848, 'Natacha', 'Urias', 'Setúbal    Moita    Moita    16 727     1 948', 'Auditor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61539475, 'Evelina', 'Cerqueira', 'Castelo Branco    Belmonte    Inguias    846    1 505', 'Designer gráfico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (75613152, 'Fernanda', 'Horta', 'Viseu    Resende    Panchorra    178    1 325', 'Guarda prisional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (82822121, 'Muriel', 'Castilhos', 'Aveiro    Ovar    Cortegaça    4 066     1 012', 'Gestor de e-commerce');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14257434, 'Alana', 'Mendonça', 'Lisboa    Alenquer    Abrigada    3 416     3 923', 'Barman');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18113431, 'Aparecida', 'Passarinho', 'Lisboa    Cadaval    Lamas    3 156     3 747', 'Militar');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (44421116, 'Lï¿½cia', 'Coimbra', 'Santarem    Rio Maior    Ribeira de S. João    582    776', 'Escritor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51614116, 'Genoveva', 'Avelar', 'Aveiro    Aveiro    Esgueira    12 262     1 772', 'Rececionista de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (74331363, 'Gaspar', 'Bethecourt', 'Évora    Évora    S. Manços    1 016     10 834', 'Engenheiro eletrotécnico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (62624111, 'Paulino', 'Freitas', 'Lisboa    Azambuja    Aveiras de Baixo    1 355     1 888', 'Segurança privado');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11113116, 'Fabiana', 'Vilas Boas', 'Bragança    Vinhais    Vale de Janeiro    153    1 498', 'Engenheiro eletrotécnico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23295132, 'Marcela', 'Cangueiro', 'Castelo Branco    Fundão    Aldeia Nova do Cabo    683    969', 'Escritor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11113311, 'Nelma', 'Doutiz', 'Guarda    Figueira de Castelo Rodrigo    Vilar Torpim    297    3 092', 'Técnico ambiental');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31933936, 'Angï¿½lica', 'Porciúncula', 'Évora    Évora    Canaviais    3 001     1 443', 'Solicitador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (83311413, 'Magali', 'Robalinho', 'Aveiro    Vale de Cambra    Vila Cova de Perrinho    459    511', 'Engenheiro civil');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (52283521, 'Kelvin', 'Lobo', 'Castelo Branco    Fundão    Fatela    549    1 059', 'Cabeleireiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61476421, 'Edelina', 'Machado', 'Bragança    Macedo de Cavaleiros    Talhinhas    244    2 529', 'Consultor financeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (89555221, 'Dï¿½lio', 'Villas Boas', 'Beja    Moura    Santo Amador    456    7 263', 'Escritor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51331523, 'Mï¿½rio', 'Zagalo', 'Braga    Amares    Paranhos    155    393', 'Biólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21256534, 'Felicia', 'Botelho', 'Braga    Vila Nova de Famalicão    Pedome    2 234     266', 'Canalizador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11321419, 'Raul', 'Cavalheiro', 'Castelo Branco    Belmonte    Maçainhas    385    1 873', 'Especialista em cibersegurança');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43549713, 'Jessï¿½', 'Viegas', 'Guarda    Celorico da Beira    Vide Entre Vinhas    195    909', 'Operador de máquinas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23311251, 'Amaro', 'Lessa', 'Porto    Paços de Ferreira    Carvalhosa    4 257     597', 'Carpinteiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (27174242, 'Evaldo', 'Jácome', 'Lisboa    Sintra    Algueirão-Mem Martins    63 546     1 637', 'Tradutor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (52522118, 'Bebiana', 'Carvalhoso', 'Santarem    Sardoal    Santiago de Montalegre    316    1 697', 'Investigador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18126422, 'Cosme', 'Dantas', 'Guarda    Aguiar da Beira    Forninhos    272    1 076', 'Consultor financeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (54381339, 'Golias', 'Colares', 'Leiria    Alcobaça    Benedita    8 233     2 950', 'Militar');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23841412, 'Ermï¿½nia', 'Chagas', 'Madeira    Porto Moniz    Ribeira da Janela    291    1 990', 'Engenheiro químico');
